-23.5477 -46.6386 734.52 978639.13 978871.457828 978856.527331 978857.336702 -218.206702 8.466170 -73.726618
-23.5597 -46.6547 782.84 978629.25 978872.249067 978857.320698 978858.130051 -228.880051 12.704373 -74.895423
-23.5834 -46.6799 732.41 978645.59 978873.812671 978858.888507 978859.697824 -214.107824 11.913902 -70.042777
-23.6201 -46.6784 740.59 978646.29 978876.236323 978861.318678 978862.127939 -215.837939 12.708135 -70.163886
-23.6531 -46.7061 754.20 978646.61 978878.418091 978863.506313 978864.315524 -217.705524 15.040596 -69.354384
-23.6509 -46.6839 793.49 978638.45 978878.272567 978863.360398 978864.169612 -225.719612 19.151402 -69.640129
-23.6747 -46.6782 764.53 978645.99 978879.847418 978864.939484 978865.748662 -219.758662 16.175296 -69.375611
-23.6652 -46.6587 763.11 978645.75 978879.218656 978864.309031 978865.118223 -219.368223 16.127523 -69.264486
-23.5479 -46.6811 822.42 978621.26 978871.471013 978856.540552 978857.349922 -236.089922 17.708890 -74.319908
-23.5167 -46.6392 722.91 978640.74 978869.415225 978854.479235 978855.288653 -214.548653 8.541373 -72.352256
-23.5152 -46.6532 720.74 978641.30 978869.316442 978854.380186 978855.189607 -213.889607 8.530757 -72.120049
-23.5226 -46.6504 721.67 978641.78 978869.803819 978854.868875 978855.678284 -213.898284 8.809078 -71.945795
-23.4739 -46.6671 745.32 978634.70 978866.598509 978851.654944 978852.464427 -217.764427 12.241325 -71.159983
-23.4826 -46.6782 728.76 978638.51 978867.170747 978852.228721 978853.038191 -214.528191 10.367145 -71.181099
-23.4956 -46.6992 757.14 978633.93 978868.026118 978853.086392 978853.895843 -219.965843 13.687561 -71.036405
-23.4837 -46.7126 765.79 978630.25 978867.243111 978852.301279 978853.110747 -222.860747 13.462047 -72.229854
-23.4772 -46.7397 787.68 978625.39 978866.815546 978851.872564 978852.682042 -227.292042 15.786006 -72.355386
-23.4537 -46.6967 796.37 978624.47 978865.270494 978850.323357 978851.132870 -226.662870 19.096912 -70.016891
-23.4317 -46.7254 822.71 978620.20 978863.825140 978848.874115 978849.683663 -229.483663 24.404643 -67.656606
-23.3974 -46.7174 816.33 978619.16 978861.573784 978846.616704 978847.426303 -228.266303 23.653135 -67.694192
-23.3799 -46.6321 798.80 978620.79 978860.426111 978845.465943 978846.275569 -225.485569 21.024111 -68.361609
-23.4724 -46.6192 805.94 978620.81 978866.499864 978851.556033 978852.365519 -231.555519 17.157565 -73.027121
-23.5004 -46.6132 730.54 978636.41 978868.342039 978853.403163 978854.212606 -217.802606 7.642038 -74.105388
-23.5882 -46.6349 806.53 978630.24 978874.129497 978859.206185 978860.015495 -229.775495 19.119663 -71.131044
-23.5671 -46.6387 793.82 978629.60 978872.737151 978857.810095 978858.619437 -229.019437 15.953415 -72.875043
-23.5567 -46.6361 765.97 978633.00 978872.051228 978857.122327 978857.931685 -224.931685 11.446657 -74.265386
-23.5386 -46.5671 741.79 978636.32 978870.858011 978855.925902 978856.735286 -220.415286 8.501108 -74.505193
-23.5391 -46.5592 740.82 978637.32 978870.890963 978855.958942 978856.768327 -219.448327 9.168725 -73.729033
-23.5314 -46.5632 733.29 978637.50 978870.383557 978855.450171 978856.259567 -218.759567 7.533727 -74.521424
-23.5217 -46.5584 729.13 978638.91 978869.744537 978854.809433 978855.618844 -216.708844 8.300674 -73.288973
-23.5287 -46.5906 723.69 978640.22 978870.205665 978855.271801 978856.081201 -215.861201 7.469533 -73.511378
-23.5216 -46.6106 722.66 978641.13 978869.737951 978854.802829 978855.612240 -214.482240 8.530636 -72.335018
-23.4704 -46.5669 730.71 978634.11 978866.368345 978851.424160 978852.233649 -218.123649 7.373457 -74.392992
-23.4657 -46.5307 773.62 978626.10 978866.059308 978851.114292 978851.923788 -225.823788 12.915344 -73.652734
-23.4567 -46.5367 769.06 978623.25 978865.467668 978850.521061 978851.330571 -228.080571 9.251345 -76.806469
-23.4427 -46.5467 795.07 978620.35 978864.547687 978849.598605 978850.408136 -230.058136 15.300466 -73.667867
-23.4512 -46.5644 742.56 978633.07 978865.106197 978850.158617 978850.968135 -217.898135 11.255881 -71.836583
-23.6752 -46.6314 801.97 978640.09 978879.880516 978864.972671 978865.781848 -225.691848 21.796094 -67.944349
-23.6608 -46.5923 747.37 978650.81 978878.927505 978864.017097 978864.826296 -214.016296 16.622086 -67.008617
-23.6681 -46.5795 744.96 978651.96 978879.410573 978864.501464 978865.310652 -213.350652 16.544004 -66.817020
-23.6721 -46.5716 762.66 978650.31 978879.675317 978864.766920 978865.576101 -215.266101 20.090775 -65.250879
-23.6879 -46.5597 760.31 978652.79 978880.721386 978865.815802 978866.624960 -213.834960 20.796706 -64.281983
-23.7046 -46.5352 768.92 978654.19 978881.827622 978866.925012 978867.734145 -213.544145 23.744567 -62.297581
-23.6948 -46.5268 818.45 978643.55 978881.178382 978866.274026 978867.083174 -223.533174 29.040496 -62.544059
-23.6993 -46.5041 776.93 978655.11 978881.476477 978866.572923 978867.382064 -212.272064 27.488534 -59.449933
-23.7098 -46.5004 789.11 978654.34 978882.172200 978867.270517 978868.079642 -213.739642 29.779704 -58.521705
-23.7408 -46.5226 793.86 978653.79 978884.227612 978869.331456 978870.140534 -216.350534 28.634662 -60.198272
-23.7189 -46.5609 771.58 978651.22 978882.775350 978867.875289 978868.684400 -217.464400 20.645188 -65.694614
-23.7260 -46.5433 802.82 978649.15 978883.246063 978868.347268 978869.156368 -220.006368 27.743884 -62.091674
-23.7544 -46.5747 790.23 978651.29 978885.129987 978870.236258 978871.045315 -219.755315 24.109663 -64.317074
-23.7646 -46.5907 767.57 978657.51 978885.807027 978870.915119 978871.724160 -214.214160 22.657942 -63.233141
-23.7717 -46.6111 773.49 978657.29 978886.278431 978871.387790 978872.196820 -214.906820 23.792194 -62.761337
-23.7877 -46.5964 755.50 978663.95 978887.341143 978872.453359 978873.262365 -209.312365 23.834935 -60.705515
-23.8108 -46.5078 761.68 978671.56 978888.876393 978873.992738 978874.801709 -203.241709 31.812739 -53.419253
-23.7886 -46.5189 773.79 978664.43 978887.400936 978872.513314 978873.322318 -208.892318 29.899276 -56.687825
-23.7688 -46.5337 754.09 978663.70 978886.085873 978871.194714 978872.003749 -208.303749 24.408425 -59.974246
-23.7074 -46.4669 797.68 978645.53 978882.013157 978867.111046 978867.920175 -222.390175 23.773873 -65.486519
-23.6984 -46.4816 783.35 978651.16 978881.416854 978866.513140 978867.322282 -216.162282 25.579528 -62.077337
-23.6782 -46.4596 778.97 978650.05 978880.079116 978865.171805 978865.980977 -215.930977 24.459165 -62.707578
-23.6774 -46.4359 788.92 978646.69 978880.026154 978865.118700 978865.927874 -219.237874 24.222838 -64.057310
-23.6766 -46.4459 785.36 978648.13 978879.973194 978865.065598 978865.874773 -217.744773 24.617323 -63.264461
-23.6684 -46.4244 778.04 978647.14 978879.430428 978864.521372 978865.330560 -218.190560 21.912584 -65.150092
-23.7082 -46.4036 756.31 978661.49 978882.066170 978867.164202 978867.973329 -206.483329 26.913937 -57.717152
-23.6846 -46.3719 775.29 978655.13 978880.502859 978865.596688 978866.405851 -211.275851 27.978643 -58.776308
-23.6611 -46.3372 762.82 978655.38 978878.947355 978864.037000 978864.846199 -209.466199 25.940053 -59.419505
-23.6492 -46.3252 768.98 978652.56 978878.160124 978863.247653 978864.056869 -211.496869 25.810359 -60.238503
-23.6184 -46.3164 755.02 978651.51 978876.123992 978861.206045 978862.015308 -210.505308 22.493864 -61.992874
-23.5744 -46.3037 751.22 978650.84 978873.218755 978858.292995 978859.102325 -208.262325 23.564167 -60.497351
-23.5561 -46.3072 755.49 978647.80 978872.011663 978857.082656 978857.892014 -210.092014 23.052200 -61.487131
-23.5377 -46.3126 737.73 978646.26 978870.798698 978855.866429 978856.675815 -210.415815 17.247663 -65.304324
-23.6319 -46.6042 811.63 978633.39 978877.016203 978862.100655 978862.909898 -229.519898 20.949120 -69.872277
-23.6241 -46.6066 789.04 978636.95 978876.500656 978861.583721 978862.392976 -225.442976 18.054768 -70.238808
-23.6161 -46.6104 758.23 978643.25 978875.972025 978861.053669 978861.862936 -218.612936 15.376842 -69.469095
-23.6356 -46.6139 822.09 978631.47 978877.260803 978862.345913 978863.155150 -231.685150 22.011824 -69.980047
-23.6202 -46.6194 788.37 978637.44 978876.242931 978861.325304 978862.134564 -224.694564 18.596418 -69.622185
-23.5847 -46.6177 734.68 978646.29 978873.898473 978858.974540 978859.783855 -213.493855 13.228393 -68.982299
-23.5736 -46.6071 728.02 978646.47 978873.165971 978858.240069 978859.049400 -212.579400 12.087572 -69.377866
-23.5916 -46.6119 778.45 978636.89 978874.353945 978859.431237 978860.240542 -223.350542 16.879128 -70.229427
-23.5814 -46.5902 739.93 978643.13 978873.680674 978858.756156 978859.565476 -216.435476 11.906922 -70.891245
-23.5856 -46.5806 741.16 978644.25 978873.957876 978859.034104 978859.843417 -215.593417 13.128559 -69.807245
-23.5766 -46.5829 754.35 978639.70 978873.363918 978858.438548 978859.247875 -219.547875 13.244535 -71.167230
-23.6014 -46.5827 732.24 978647.57 978875.001023 978860.080055 978860.889345 -213.319345 12.649919 -69.287737
-23.6014 -46.5754 732.21 978647.25 978875.001023 978860.080055 978860.889345 -213.639345 12.320661 -69.613638
-23.5941 -46.5704 790.56 978633.78 978874.518996 978859.596732 978860.406033 -226.626033 17.340783 -71.122881
-23.5859 -46.5682 763.85 978637.94 978873.977678 978859.053959 978859.863272 -221.923272 13.800838 -71.673977
-23.5762 -46.5707 759.20 978638.25 978873.337524 978858.412083 978859.221411 -220.971411 13.317709 -71.636771
-23.5691 -46.5659 789.28 978630.51 978872.869086 978857.942385 978858.751724 -228.241724 15.330084 -72.990348
-23.5602 -46.5404 783.31 978632.14 978872.282042 978857.353762 978858.163114 -226.023114 15.706352 -71.946037
-23.5579 -46.5314 775.46 978632.14 978872.130361 978857.201673 978858.011029 -225.871029 13.435927 -73.338047
-23.5576 -46.5236 748.37 978639.19 978872.110578 978857.181837 978857.991193 -218.801193 12.145789 -71.596814
-23.5699 -46.5402 798.95 978629.65 978872.921863 978857.995304 978858.804641 -229.154641 17.401329 -72.001176
-23.5787 -46.5402 799.54 978629.74 978873.502493 978858.577496 978859.386820 -229.646820 17.091224 -72.377302
-23.5739 -46.5561 786.86 978631.13 978873.185765 978858.259916 978859.069247 -227.939247 14.885749 -73.163885
-23.5924 -46.5592 757.45 978638.38 978874.406760 978859.484194 978860.293497 -221.913497 11.835573 -72.923082
-23.6009 -46.5567 781.76 978634.41 978874.968003 978860.046947 978860.856237 -226.446237 14.804899 -72.674045
-23.6024 -46.5701 733.44 978647.30 978875.067063 978860.146273 978860.955561 -213.655561 12.684023 -69.387913
-23.6529 -46.6129 799.96 978637.38 978878.404861 978863.493048 978864.302259 -226.922259 19.945397 -69.570127
-23.6549 -46.6019 757.58 978646.35 978878.537164 978863.625706 978864.434914 -218.084914 15.704274 -69.068928
-23.6464 -46.5611 779.11 978643.93 978877.974938 978863.061968 978863.871189 -219.941189 20.492157 -66.690252
-23.6439 -46.5511 799.34 978640.47 978877.809606 978862.896192 978863.705417 -223.235417 23.440907 -66.005239
-23.6164 -46.5512 750.87 978643.13 978875.991846 978861.073543 978861.882810 -218.752810 12.965672 -71.056681
-23.6091 -46.5501 739.82 978644.38 978875.509585 978860.589985 978861.399263 -217.019263 11.289189 -71.496669
-23.6212 -46.5259 798.29 978639.40 978876.309011 978861.391561 978862.200821 -222.800821 23.551473 -65.777178
-23.6199 -46.5169 775.14 978644.88 978876.223107 978861.305427 978862.114688 -217.234688 21.973516 -64.764650
-23.6469 -46.4896 785.33 978644.19 978878.008005 978863.095125 978863.904345 -219.714345 22.638493 -65.239934
-23.6304 -46.5234 760.09 978647.26 978876.917049 978862.001234 978862.810480 -215.550480 19.013294 -66.040777
-23.6464 -46.5362 755.02 978649.66 978877.974938 978863.061968 978863.871189 -214.211189 18.787983 -65.698755
-23.6692 -46.5391 804.16 978643.18 978879.483374 978864.574461 978865.383648 -222.203648 25.960128 -64.025376
-23.6796 -46.5334 822.77 978639.88 978880.171802 978865.264740 978866.073911 -226.193911 27.712911 -64.355052
-23.6677 -46.5006 765.95 978651.81 978879.384101 978864.474921 978865.284109 -213.474109 22.898061 -62.811744
-23.6854 -46.5107 810.27 978644.79 978880.555834 978865.649804 978866.458966 -221.668966 28.380356 -62.288857
-23.6541 -46.5712 753.04 978649.69 978878.484242 978863.572641 978864.381851 -214.691851 17.696293 -66.568883
-23.6326 -46.4731 791.25 978644.26 978877.062476 978862.147053 978862.956295 -218.696295 25.483455 -63.057420
-23.6269 -46.4617 833.46 978633.54 978876.685709 978861.769272 978862.578523 -229.038523 28.167233 -65.096941
-23.6449 -46.4531 798.18 978641.82 978877.875737 978862.962501 978863.771724 -221.951724 24.366624 -64.949718
-23.6187 -46.4231 805.87 978639.22 978876.143815 978861.225921 978862.035184 -222.815184 25.876298 -64.300555
-23.6124 -46.4069 826.06 978642.88 978875.727579 978860.808566 978861.617839 -218.737839 36.184277 -56.251837
-23.5934 -46.4189 801.66 978637.90 978874.472780 978859.550392 978860.359694 -222.459694 24.932582 -64.773172
-23.5724 -46.3937 790.11 978639.25 978873.086798 978858.160682 978858.970016 -219.720016 24.107930 -64.305379
-23.5701 -46.3637 761.14 978645.96 978872.935057 978858.008533 978858.817870 -212.857870 22.029934 -63.141632
-23.5612 -46.3334 767.90 978644.47 978872.347993 978857.419891 978858.229241 -213.759241 23.214699 -62.713311
-23.5691 -46.3401 777.77 978643.63 978872.869086 978857.942385 978858.751724 -215.121724 24.898098 -62.134365
-23.5984 -46.3622 759.50 978646.49 978874.802916 978859.881416 978860.690710 -214.200710 20.180990 -64.807060
-23.6244 -46.4834 772.26 978646.56 978876.520482 978861.603601 978862.412855 -215.852855 22.466581 -63.949313
-23.6389 -46.4869 821.84 978636.94 978877.478984 978862.564681 978863.373913 -226.433913 27.185911 -64.777985
-23.6001 -46.4702 789.21 978640.95 978874.915174 978859.993976 978860.803267 -219.853267 23.696939 -64.615660
-23.5947 -46.4512 769.14 978646.00 978874.558611 978859.636453 978860.445753 -214.445753 22.910851 -63.155915
-23.5896 -46.4891 760.61 978639.64 978874.221914 978859.298851 978860.108158 -220.468158 14.256088 -70.856171
-23.5704 -46.4697 799.62 978633.50 978872.954848 978858.028378 978858.837715 -225.337715 21.425017 -68.052461
-23.5502 -46.4621 755.30 978637.99 978871.622644 978856.692591 978857.501958 -219.511958 13.573622 -70.944448
-23.5526 -46.4922 761.37 978637.38 978871.780880 978856.851252 978857.660616 -220.280616 14.678166 -70.519137
-23.5324 -46.4851 769.03 978632.66 978870.449447 978855.516238 978856.325633 -223.665633 13.657025 -72.397432
-23.5074 -46.4682 744.33 978634.56 978868.802847 978853.865210 978854.674642 -220.114642 9.585596 -73.704931
-23.5037 -46.4319 738.52 978637.84 978868.559264 978853.620972 978854.430410 -216.590410 11.316862 -71.323526
-23.5309 -46.4657 789.77 978630.78 978870.350613 978855.417139 978856.226535 -225.446535 18.276487 -70.098776
-23.5374 -46.4266 762.68 978637.01 978870.778928 978855.846605 978856.655992 -219.645992 15.717056 -69.626836
-23.5281 -46.4172 802.74 978629.09 978870.166136 978855.232165 978856.041566 -226.951566 20.773998 -69.052608
-23.5547 -46.3837 806.13 978634.07 978871.919346 978856.990091 978857.799452 -223.729452 25.042266 -65.163681
-23.5411 -46.3674 756.03 978642.14 978871.022778 978856.091112 978856.900493 -214.760493 18.550365 -66.049392
-23.5461 -46.3411 743.67 978647.34 978871.352353 978856.421573 978857.230946 -209.890946 19.605616 -63.611057
-23.5282 -46.3256 737.40 978646.24 978870.172724 978855.238771 978856.048172 -209.808172 17.753468 -64.761592
-23.5236 -46.3384 743.84 978643.15 978869.869690 978854.934923 978855.744330 -212.594330 16.954694 -66.281002
-23.5284 -46.3447 757.26 978640.84 978870.185900 978855.251983 978856.061384 -215.221384 18.469052 -66.268342
-23.5269 -46.3671 778.50 978635.11 978870.087079 978855.152896 978855.962299 -220.852299 19.392801 -67.721349
-23.5012 -46.3974 769.66 978631.90 978868.394698 978853.455963 978854.265405 -222.365405 15.151671 -70.973283
-23.5202 -46.3859 809.95 978626.66 978869.645738 978854.710368 978855.519781 -228.859781 21.090789 -69.542616
-23.5032 -46.4127 766.22 978633.00 978868.526350 978853.587969 978854.397408 -221.397408 15.058084 -70.681934
-23.4946 -46.4041 737.36 978637.70 978867.960308 978853.020405 978853.829856 -216.129856 11.419440 -71.091144
-23.4934 -46.4199 740.28 978635.79 978867.881338 978852.941222 978853.750676 -217.960676 10.489732 -72.347600
-23.4699 -46.4326 749.10 978633.71 978866.335466 978851.391193 978852.200683 -218.490683 12.681577 -71.142713
-23.4859 -46.4364 761.33 978637.31 978867.387845 978852.446403 978853.255868 -215.945868 19.000570 -66.192257
-23.4784 -46.5274 724.49 978634.39 978866.894474 978851.951705 978852.761181 -218.371181 5.206433 -75.863998
-23.4842 -46.4876 727.79 978637.76 978867.276004 978852.334260 978853.143728 -215.383728 9.212266 -72.227435
-23.4686 -46.5169 738.18 978632.57 978866.249985 978851.305482 978852.114973 -219.544973 8.257375 -74.344967
-23.4727 -46.5251 727.60 978634.28 978866.519593 978851.575815 978852.385300 -218.105300 6.432060 -74.986380
-23.4942 -46.5437 723.63 978638.32 978867.933984 978852.994010 978853.803463 -215.483463 7.828755 -73.145442
-23.5021 -46.5549 752.50 978633.24 978868.453940 978853.515365 978854.324805 -221.084805 11.136695 -73.068055
-23.4577 -46.4716 769.52 978627.03 978865.533398 978850.586967 978851.396475 -224.366475 13.107397 -73.001891
-23.4582 -46.4466 746.35 978631.40 978865.566263 978850.619921 978851.429428 -220.029428 10.294182 -73.222383
-23.4456 -46.4202 763.16 978628.95 978864.738220 978849.789651 978850.599177 -221.649177 13.861999 -71.535605
-23.4347 -46.4101 791.27 978622.88 978864.022173 978849.071678 978849.881220 -227.001220 17.184702 -71.358411
-23.4232 -46.4259 764.09 978627.25 978863.266988 978848.314461 978849.124022 -221.874022 13.924152 -71.577519
-23.4072 -46.4331 747.57 978625.50 978862.216770 978847.261419 978848.071003 -222.571003 8.129099 -75.523984
-23.4057 -46.4542 751.64 978628.07 978862.118340 978847.162724 978847.972311 -219.902311 12.053793 -72.054723
-23.4159 -46.4654 743.38 978626.09 978862.787757 978847.833942 978848.643513 -222.553513 6.853555 -76.330667
-23.4234 -46.5026 744.39 978629.56 978863.280119 978848.327628 978849.137188 -219.577188 10.141566 -73.155675
-23.4339 -46.5354 759.30 978629.16 978863.969629 978849.018992 978849.828536 -220.668536 13.651444 -71.314226
-23.4074 -46.5429 749.44 978632.29 978862.229894 978847.274578 978848.084163 -215.794163 15.483021 -68.379315
-23.3969 -46.5216 757.56 978630.63 978861.540984 978846.583815 978847.393416 -216.763416 17.019600 -67.751364
-23.4379 -46.5676 751.80 978632.07 978864.232362 978849.282432 978850.091970 -218.021970 13.983510 -70.142910
-23.6491 -46.5817 768.03 978645.36 978878.153510 978863.241021 978864.050238 -218.690238 18.323820 -67.618737
-23.6557 -46.4294 798.19 978643.88 978878.590087 978863.678771 978864.487978 -220.607978 25.713456 -63.604005
-23.6531 -46.4079 776.23 978646.90 978878.418091 978863.506313 978864.315524 -217.415524 22.129054 -64.731083
-23.6266 -46.3996 777.56 978644.40 978876.665881 978861.749391 978862.558642 -218.158642 21.796374 -65.212590
-23.6324 -46.3794 775.30 978647.31 978877.049255 978862.133796 978862.943038 -215.633038 23.624542 -63.131528
-23.6227 -46.3497 780.27 978645.00 978876.408135 978861.490952 978862.300209 -217.300209 23.491113 -63.821100
-23.5852 -46.3086 760.98 978649.18 978873.931475 978859.007631 978859.816945 -210.636945 24.201483 -60.952179
-23.6207 -46.2969 752.59 978659.44 978876.275971 978861.358432 978862.167692 -202.727692 29.521582 -54.693239
-23.6434 -46.3442 773.32 978649.69 978877.776542 978862.863038 978863.672264 -213.982264 24.664288 -61.870220
-23.6526 -46.3709 795.10 978645.15 978878.385017 978863.473150 978864.282361 -219.132361 26.235499 -62.736191
-23.6809 -46.3967 783.91 978650.29 978880.257872 978865.351041 978866.160210 -215.870210 26.044416 -61.675113
-23.7287 -46.3916 754.50 978665.65 978883.425094 978868.526781 978869.335876 -203.685876 29.152824 -55.275726
-23.7441 -46.3829 757.29 978666.96 978884.446534 978869.550967 978870.360040 -203.400040 30.299654 -54.441097
-23.7456 -46.3644 762.44 978666.50 978884.546052 978869.650753 978870.459823 -203.959823 31.329161 -53.987875
-23.7492 -46.4457 755.89 978665.81 978884.784915 978869.890258 978870.699322 -204.889322 28.378332 -56.205759
-23.5517 -46.6099 733.50 978639.47 978871.721540 978856.791753 978857.601118 -218.131118 8.226982 -73.851668
-23.5244 -46.5686 722.96 978641.31 978869.922389 978854.987763 978855.797169 -214.487169 8.618287 -72.280937
-23.4851 -46.5796 770.66 978623.55 978867.335213 978852.393629 978853.203095 -229.653095 8.172581 -78.064273
-23.4772 -46.5976 794.58 978622.66 978866.815546 978851.872564 978852.682042 -230.022042 15.185346 -73.728156
-23.4632 -46.6039 746.60 978632.97 978865.894946 978850.949488 978851.758988 -218.788988 11.611772 -71.932768
-23.4464 -46.5981 788.38 978624.72 978864.790784 978849.842356 978850.651881 -225.931881 17.362187 -70.857535
-23.4326 -46.5874 793.97 978623.95 978863.884248 978848.933382 978849.742928 -225.792928 19.226214 -69.619029
-23.4052 -46.5794 772.95 978626.21 978862.085531 978847.129827 978847.939415 -221.729415 16.802955 -69.690150
